,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_phase,retweet_count,favorite_count,jpg_url,dog_breed,confidence_level
726,670442337873600512,2015-11-28 03:21:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,https://twitter.com/dog_rates/status/670442337873600512/photo/1,11.0,10,Koda,None,213,690,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,Sussex_spaniel,0.403552
727,670444955656130560,2015-11-28 03:31:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,https://twitter.com/dog_rates/status/670444955656130560/photo/1,10.0,10,Paull,None,2153,7120,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,0.403698
728,670452855871037440,2015-11-28 04:03:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,https://twitter.com/dog_rates/status/670452855871037440/photo/1,11.0,10,None,None,225,580,https://pbs.twimg.com/media/CU3tUC4WEAAoZby.jpg,Malamute,0.08037949999999999
729,670676092097810432,2015-11-28 18:50:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,https://twitter.com/dog_rates/status/670676092097810432/photo/1,8.0,10,Bloo,None,45,267,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,Dandie_dinmont,0.6761020000000001
730,670679630144274432,2015-11-28 19:04:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,https://twitter.com/dog_rates/status/670679630144274432/photo/1,8.0,10,Pluto,None,315,799,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,Ibizan_hound,0.34273400000000004
731,670691627984359425,2015-11-28 19:51:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,https://twitter.com/dog_rates/status/670691627984359425/photo/1,8.0,10,Ester,None,266,632,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,Shetland_sheepdog,0.07112439999999999
732,670704688707301377,2015-11-28 20:43:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,https://twitter.com/dog_rates/status/670704688707301377/photo/1,6.0,10,Danny,None,405,814,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,Norwich_terrier,0.419838
733,670427002554466305,2015-11-28 02:20:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,https://twitter.com/dog_rates/status/670427002554466305/photo/1,9.0,10,a,None,179,551,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,Toy_terrier,0.0388716
734,674436901579923456,2015-12-09 03:54:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9.0,10,Bailey,None,426,1198,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,Shih-tzu,0.105416
735,674468880899788800,2015-12-09 06:01:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",13.0,10,Louis,None,2275,6676,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,Chow,0.52623
736,679729593985699840,2015-12-23 18:25:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,https://twitter.com/dog_rates/status/679729593985699840/photo/1,8.0,10,Hunter,None,937,2367,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,West_highland_white_terrier,0.0935148
737,679736210798047232,2015-12-23 18:51:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,https://twitter.com/dog_rates/status/679736210798047232/photo/1,9.0,10,None,None,918,2311,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French_bulldog,0.319139
738,679844490799091713,2015-12-24 02:02:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,https://twitter.com/dog_rates/status/679844490799091713/photo/1,10.0,10,Willie,None,887,2593,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,0.903832
739,679854723806179328,2015-12-24 02:42:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,https://twitter.com/dog_rates/status/679854723806179328/photo/1,7.0,10,Bruce,None,1402,3143,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,Chow,0.00230739
740,679862121895714818,2015-12-24 03:12:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",https://twitter.com/dog_rates/status/679862121895714818/photo/1,11.0,10,None,None,706,2678,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,Entlebucher,0.5232060000000001
742,680055455951884288,2015-12-24 16:00:30,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",https://twitter.com/dog_rates/status/680055455951884288/photo/1,10.0,10,Sammy,None,8067,18278,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,Samoyed,0.995466
743,680070545539371008,2015-12-24 17:00:27,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,https://twitter.com/dog_rates/status/680070545539371008/photo/1,9.0,10,Emmie,None,994,2818,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,Shih-tzu,0.121811
744,680115823365742593,2015-12-24 20:00:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,https://twitter.com/dog_rates/status/680115823365742593/photo/1,9.0,10,Ozzy,None,1028,2972,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,Pug,0.999365
745,680130881361686529,2015-12-24 21:00:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,https://twitter.com/dog_rates/status/680130881361686529/photo/1,10.0,10,Reggie,None,1078,2519,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,Maltese_dog,0.199121
746,680161097740095489,2015-12-24 23:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,https://twitter.com/dog_rates/status/680161097740095489/photo/1,12.0,10,Goliath,None,828,2538,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,Bluetick,0.268681
747,680494726643068929,2015-12-25 21:06:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,https://twitter.com/dog_rates/status/680494726643068929/photo/1,11.26,10,None,None,542,1879,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,Kuvasz,0.438627
748,680497766108381184,2015-12-25 21:18:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,https://twitter.com/dog_rates/status/680497766108381184/photo/1,12.0,10,Percy,None,2162,4639,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,Chihuahua,0.538354
749,680609293079592961,2015-12-26 04:41:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,https://twitter.com/dog_rates/status/680609293079592961/photo/1,9.0,10,Brody,None,816,2906,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,French_bulldog,0.700764
750,680801747103793152,2015-12-26 17:25:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,https://twitter.com/dog_rates/status/680801747103793152/photo/1,10.0,10,None,None,925,2600,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,Pug,0.99672
752,679722016581222400,2015-12-23 17:55:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,https://twitter.com/dog_rates/status/679722016581222400/photo/1,8.0,10,Mike,None,539,1817,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,Boxer,0.459604
753,680889648562991104,2015-12-26 23:15:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,https://twitter.com/dog_rates/status/680889648562991104/photo/1,9.0,10,Cheesy,None,418,1945,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,Shetland_sheepdog,0.876337
754,679530280114372609,2015-12-23 05:13:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,https://twitter.com/dog_rates/status/679530280114372609/photo/1,7.0,10,a,None,2347,5208,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,Dalmatian,0.750256
755,679475951516934144,2015-12-23 01:37:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,https://twitter.com/dog_rates/status/679475951516934144/photo/1,9.0,10,Evy,None,728,2304,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese_dog,0.145742
756,678399652199309312,2015-12-20 02:20:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,https://twitter.com/dog_rates/status/678399652199309312/video/1,12.0,10,None,None,30742,61794,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,Bedlington_terrier,0.0150472
757,678410210315247616,2015-12-20 03:02:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,https://twitter.com/dog_rates/status/678410210315247616/photo/1,10.0,10,Jerome,None,2072,4640,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,Schipperke,0.145877
758,678424312106393600,2015-12-20 03:58:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,https://twitter.com/dog_rates/status/678424312106393600/photo/1,2.0,10,Crystal,None,2880,5916,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,Maltese_dog,0.759945
759,678446151570427904,2015-12-20 05:25:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,https://twitter.com/dog_rates/status/678446151570427904/photo/1,10.0,10,None,None,1785,4358,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,Staffordshire_bullterrier,0.284492
760,678643457146150913,2015-12-20 18:29:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,https://twitter.com/dog_rates/status/678643457146150913/photo/1,10.0,10,Grizz,None,489,2250,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,Labrador_retriever,0.33875700000000003
761,678740035362037760,2015-12-21 00:53:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,https://twitter.com/dog_rates/status/678740035362037760/photo/1,6.0,10,Tango,None,1926,4099,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,Beagle,0.0225251
762,678755239630127104,2015-12-21 01:53:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,https://twitter.com/dog_rates/status/678755239630127104/photo/1,10.0,10,Dash,None,3741,7802,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,Malamute,0.606654
763,678764513869611008,2015-12-21 02:30:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",https://twitter.com/dog_rates/status/678764513869611008/photo/1,10.0,10,Wilson,None,544,1788,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish_terrier,0.696646
764,678774928607469569,2015-12-21 03:12:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,https://twitter.com/dog_rates/status/678774928607469569/photo/1,11.0,10,Tug,None,1043,3037,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,Pembroke,0.194681
765,678798276842360832,2015-12-21 04:44:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,https://twitter.com/dog_rates/status/678798276842360832/photo/1,7.0,10,Linda,None,1350,3804,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,0.583122
766,678969228704284672,2015-12-21 16:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,https://twitter.com/dog_rates/status/678969228704284672/photo/1,11.0,10,Lola,None,528,1796,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador_retriever,0.680251
767,678991772295516161,2015-12-21 17:33:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,https://twitter.com/dog_rates/status/678991772295516161/photo/1,12.0,10,None,None,1333,2537,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,Eskimo_dog,0.330216
769,679047485189439488,2015-12-21 21:15:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,https://twitter.com/dog_rates/status/679047485189439488/photo/1,9.0,10,None,None,781,2460,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,Golden_retriever,0.00293035
770,679062614270468097,2015-12-21 22:15:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,"https://twitter.com/dog_rates/status/679062614270468097/photo/1,https://twitter.com/dog_rates/status/679062614270468097/photo/1",11.0,10,Chompsky,None,9299,18712,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,Schipperke,0.0455186
771,679111216690831360,2015-12-22 01:28:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,https://twitter.com/dog_rates/status/679111216690831360/video/1,12.0,10,officially,None,2893,6514,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,Kelpie,0.189423
772,679132435750195208,2015-12-22 02:52:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,https://twitter.com/dog_rates/status/679132435750195208/photo/1,10.0,10,Louis,None,1314,3253,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,Scottish_deerhound,0.19461
773,679148763231985668,2015-12-22 03:57:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,https://twitter.com/dog_rates/status/679148763231985668/photo/1,8.0,10,None,None,1163,3028,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,Italian_greyhound,0.302685
774,679158373988876288,2015-12-22 04:35:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,https://twitter.com/dog_rates/status/679158373988876288/photo/1,11.0,10,Rubio,None,9193,23568,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,Pug,0.27220500000000003
776,679462823135686656,2015-12-23 00:45:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,https://twitter.com/dog_rates/status/679462823135686656/photo/1,11.0,10,Hurley,None,21324,34856,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,Toy_poodle,0.62178
777,679511351870550016,2015-12-23 03:58:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,https://twitter.com/dog_rates/status/679511351870550016/photo/1,7.0,10,William,None,1461,3711,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,0.761972
778,680913438424612864,2015-12-27 00:49:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,https://twitter.com/dog_rates/status/680913438424612864/photo/1,11.0,10,Griswold,None,705,2609,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,Pomeranian,0.615678
779,680934982542561280,2015-12-27 02:15:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,https://twitter.com/dog_rates/status/680934982542561280/photo/1,10.0,10,Sadie,None,497,2285,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,Labrador_retriever,0.7843979999999999
780,680959110691590145,2015-12-27 03:51:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,"https://twitter.com/dog_rates/status/680959110691590145/photo/1,https://twitter.com/dog_rates/status/680959110691590145/photo/1,https://twitter.com/dog_rates/status/680959110691590145/photo/1",9.0,10,Ozzie,None,2243,4986,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,Pug,0.0443565
781,683098815881154561,2016-01-02 01:33:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,https://twitter.com/dog_rates/status/683098815881154561/photo/1,12.0,10,None,None,736,2361,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,Golden_retriever,0.889848
782,683357973142474752,2016-01-02 18:43:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",https://twitter.com/dog_rates/status/683357973142474752/photo/1,10.0,10,None,None,1059,3238,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,Pembroke,0.406509
783,683391852557561860,2016-01-02 20:58:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",https://twitter.com/dog_rates/status/683391852557561860/photo/1,11.0,10,Jack,None,2702,8356,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,French_bulldog,0.992833
784,683449695444799489,2016-01-03 00:47:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,https://twitter.com/dog_rates/status/683449695444799489/photo/1,10.0,10,None,None,1837,4290,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,Lakeland_terrier,0.303512
785,683498322573824003,2016-01-03 04:01:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,https://twitter.com/dog_rates/status/683498322573824003/photo/1,11.0,10,Griffin,None,1095,3469,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,Airedale,0.945362
787,683742671509258241,2016-01-03 20:12:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,https://twitter.com/dog_rates/status/683742671509258241/photo/1,11.0,10,Sebastian,None,3781,7162,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,Pembroke,0.895279
788,683773439333797890,2016-01-03 22:14:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,https://twitter.com/dog_rates/status/683773439333797890/photo/1,9.0,10,Buddy,None,1533,3684,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,Miniature_pinscher,0.0728852
789,683849932751646720,2016-01-04 03:18:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,https://twitter.com/dog_rates/status/683849932751646720/photo/1,5.0,10,Jiminy,None,1116,2896,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,Mexican_hairless,0.164906
790,683852578183077888,2016-01-04 03:28:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",https://twitter.com/dog_rates/status/683852578183077888/photo/1,10.0,10,Tiger,None,397,2111,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,Toy_poodle,0.5513520000000001
791,683857920510050305,2016-01-04 03:50:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,https://twitter.com/dog_rates/status/683857920510050305/photo/1,10.0,10,Sadie,None,1262,4163,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,Bluetick,0.174738
792,684097758874210310,2016-01-04 19:43:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,https://twitter.com/dog_rates/status/684097758874210310/photo/1,10.0,10,Lupe,None,1621,4515,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,Labrador_retriever,0.6278560000000001
793,684177701129875456,2016-01-05 01:00:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,https://twitter.com/dog_rates/status/684177701129875456/photo/1,10.0,10,Kulet,None,764,2215,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,Chow,0.334783
794,684188786104872960,2016-01-05 01:44:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",https://twitter.com/dog_rates/status/684188786104872960/photo/1,10.0,10,None,None,1343,3831,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,Kelpie,0.537782
